1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238
1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238 1 	 0 	 0.04744069912609238


1 	 0 	 0.04744069912609238
1 	 0 	 0.06367041198501873
1 	 0 	 0.05118601747815231
1 	 0 	 0.06117353308364544
1 	 0 	 0.04744069912609238
1 	 0 	 0.05368289637952559
1 	 0 	 0.04868913857677903
1 	 0 	 0.05742821473158552
1 	 0 	 0.04119850187265917
1 	 0 	 0.056179775280898875
2 	 0 	 0.04369538077403246
7 	 0 	 0.0749063670411985
1 	 0 	 0.052434456928838954
1 	 0 	 0.05368289637952559
1 	 0 	 0.04369538077403246
1 	 0 	 0.056179775280898875
1 	 0 	 0.04868913857677903
1 	 0 	 0.04244694132334582
1 	 0 	 0.062421972534332085
1 	 0 	 0.06117353308364544
1 	 0 	 0.031210986267166042
1 	 0 	 0.05742821473158552
1 	 0 	 0.05742821473158552
1 	 0 	 0.05118601747815231
2 	 0 	 0.4631710362047441
1 	 0 	 0.04369538077403246
1 	 0 	 0.04868913857677903
1 	 0 	 0.04868913857677903
1 	 0 	 0.04119850187265917
1 	 0 	 0.04369538077403246
1 	 0 	 0.0599250936329588
8 	 0 	 0.4556803995006242
6 	 0 	 0.45942571785268416
18 	 0 	 0.4469413233458177
1 	 0 	 0.0449438202247191
9 	 0 	 0.42446941323345816
11 	 0 	 0.5043695380774033
5 	 0 	 0.46691635455680397
11 	 0 	 0.5393258426966292
7 	 0 	 0.45942571785268416
9 	 0 	 0.46441947565543074
8 	 0 	 0.4431960049937578
6 	 0 	 0.4794007490636704
3 	 0 	 0.4794007490636704
11 	 0 	 0.5667915106117354
9 	 0 	 0.45318352059925093
11 	 0 	 0.4706616729088639
7 	 0 	 0.4893882646691635
9 	 0 	 0.449438202247191
4 	 0 	 0.4344569288389513
9 	 0 	 0.4544319600499376
2 	 0 	 0.4419475655430712
7 	 0 	 0.48564294631710364
11 	 0 	 0.4794007490636704
12 	 0 	 0.5068664169787765
18 	 0 	 0.5568039950062422
19 	 0 	 0.5380774032459426
9 	 0 	 0.4769038701622971
12 	 0 	 0.47440699126092384
19 	 0 	 0.4943820224719101
5 	 0 	 0.45068664169787764
13 	 0 	 0.5755305867665418
6 	 0 	 0.4606741573033708
7 	 0 	 0.4794007490636704
4 	 0 	 0.4419475655430712
7 	 0 	 0.4332084893882647
15 	 0 	 0.4606741573033708
59 	 0 	 0.46691635455680397
17 	 0 	 0.4581772784019975
12 	 0 	 0.48064918851435706
2 	 0 	 0.43820224719101125
9 	 0 	 0.49063670411985016
12 	 0 	 0.4968789013732834
6 	 0 	 0.43196004993757803
3 	 0 	 0.48314606741573035
12 	 0 	 0.48564294631710364
19 	 0 	 0.5792759051186017
3 	 0 	 0.4818976279650437
9 	 0 	 0.4556803995006242
15 	 0 	 0.484394506866417
15 	 0 	 0.5143570536828964
2 	 0 	 0.4581772784019975
10 	 0 	 0.4943820224719101
14 	 0 	 0.5255930087390761
9 	 0 	 0.48813982521847693
5 	 0 	 0.5043695380774033
34 	 0 	 0.5131086142322098
14 	 0 	 0.49563046192259674
7 	 0 	 0.50187265917603
5 	 0 	 0.4756554307116105
24 	 0 	 0.4606741573033708
15 	 0 	 0.48064918851435706
12 	 0 	 0.4818976279650437
3 	 0 	 0.4431960049937578
71 	 0 	 0.484394506866417
7 	 0 	 0.4781523096129838
9 	 0 	 0.4581772784019975
8 	 0 	 0.4769038701622971
2 	 0 	 0.4282147315855181
10 	 0 	 0.4631710362047441
11 	 0 	 0.4818976279650437
16 	 0 	 0.5518102372034956
6 	 0 	 0.533083645443196
15 	 0 	 0.5468164794007491
22 	 0 	 0.5717852684144819
3 	 0 	 0.48564294631710364
5 	 0 	 0.484394506866417
16 	 0 	 0.5255930087390761
8 	 0 	 0.5642946317103621
5 	 0 	 0.48064918851435706
10 	 0 	 0.5118601747815231
14 	 0 	 0.5031210986267166
19 	 0 	 0.5418227215980025
8 	 0 	 0.4519350811485643
9 	 0 	 0.4968789013732834
6 	 0 	 0.4968789013732834
11 	 0 	 0.48064918851435706
11 	 0 	 0.5218476903870163
13 	 0 	 0.4818976279650437
6 	 0 	 0.49063670411985016
8 	 0 	 0.46192259675405745
12 	 0 	 0.5318352059925093
16 	 0 	 0.4606741573033708
20 	 0 	 0.5243445692883895
9 	 0 	 0.4606741573033708
5 	 0 	 0.4656679151061174
8 	 0 	 0.46441947565543074
4 	 0 	 0.43196004993757803
4 	 0 	 0.46192259675405745
10 	 0 	 0.49063670411985016
8 	 0 	 0.5305867665418227
6 	 0 	 0.5131086142322098
19 	 0 	 0.5405742821473158
7 	 0 	 0.4993757802746567
74 	 0 	 0.5717852684144819
7 	 0 	 0.5043695380774033
12 	 0 	 0.5742821473158551
22 	 0 	 0.5855181023720349
14 	 0 	 0.5118601747815231
6 	 0 	 0.4818976279650437
5 	 0 	 0.45692883895131087
7 	 0 	 0.4918851435705368
13 	 0 	 0.5031210986267166
9 	 0 	 0.4444444444444444
7 	 0 	 0.47191011235955055
6 	 0 	 0.4769038701622971
24 	 0 	 0.4731585518102372
9 	 0 	 0.4656679151061174
16 	 0 	 0.5642946317103621
12 	 0 	 0.5043695380774033
4 	 0 	 0.4544319600499376
8 	 0 	 0.42696629213483145
15 	 0 	 0.48064918851435706
14 	 0 	 0.5255930087390761
14 	 0 	 0.5443196004993758
20 	 0 	 0.5842696629213483
20 	 0 	 0.533083645443196
7 	 0 	 0.4656679151061174
6 	 0 	 0.5580524344569289
13 	 0 	 0.5455680399500624
8 	 0 	 0.5355805243445693
14 	 0 	 0.5230961298377028
117 	 0 	 0.5093632958801498
9 	 0 	 0.5068664169787765
15 	 0 	 0.5717852684144819
19 	 0 	 0.5230961298377028
6 	 0 	 0.449438202247191
5 	 0 	 0.4681647940074906
10 	 0 	 0.49313358302122345
15 	 0 	 0.5243445692883895
14 	 0 	 0.5205992509363296
29 	 0 	 0.5043695380774033
12 	 0 	 0.5755305867665418
3 	 0 	 0.4681647940074906
12 	 0 	 0.4781523096129838
17 	 0 	 0.5380774032459426
4 	 0 	 0.5006242197253433
8 	 0 	 0.5393258426966292
15 	 0 	 0.5255930087390761
21 	 0 	 0.5468164794007491
11 	 0 	 0.4731585518102372
12 	 0 	 0.5118601747815231
8 	 0 	 0.4656679151061174
6 	 0 	 0.46941323345817726
4 	 0 	 0.4868913857677903
5 	 0 	 0.46691635455680397
10 	 0 	 0.4781523096129838
5 	 0 	 0.4968789013732834
6 	 0 	 0.4706616729088639
6 	 0 	 0.5230961298377028
20 	 0 	 0.49563046192259674
13 	 0 	 0.581772784019975
12 	 0 	 0.49812734082397003
15 	 0 	 0.5068664169787765
27 	 0 	 0.5305867665418227
13 	 0 	 0.533083645443196
27 	 0 	 0.5418227215980025
2 	 0 	 0.4544319600499376
8 	 0 	 0.484394506866417
33 	 0 	 0.5106117353308365
20 	 0 	 0.5692883895131086
19 	 0 	 0.550561797752809
10 	 0 	 0.5168539325842697
18 	 0 	 0.5605493133583022
3 	 0 	 0.4756554307116105
3 	 0 	 0.4556803995006242
24 	 0 	 0.6379525593008739
12 	 0 	 0.5418227215980025
12 	 0 	 0.4943820224719101
16 	 0 	 0.5493133583021224
7 	 0 	 0.49063670411985016
3 	 0 	 0.4631710362047441
9 	 0 	 0.4918851435705368
5 	 0 	 0.4581772784019975
9 	 0 	 0.4681647940074906
25 	 0 	 0.5255930087390761
22 	 0 	 0.4993757802746567
8 	 0 	 0.4968789013732834
12 	 0 	 0.5630461922596754
9 	 0 	 0.5093632958801498
10 	 0 	 0.5380774032459426
4 	 0 	 0.5156054931335831
21 	 0 	 0.5805243445692884
14 	 0 	 0.5343320848938826
13 	 0 	 0.581772784019975
10 	 0 	 0.50187265917603
10 	 0 	 0.5205992509363296
6 	 0 	 0.5156054931335831
14 	 0 	 0.5530586766541823
10 	 0 	 0.4731585518102372
20 	 0 	 0.5905118601747815
6 	 0 	 0.5106117353308365
7 	 0 	 0.4918851435705368
79 	 0 	 0.45942571785268416
3 	 0 	 0.45068664169787764
5 	 0 	 0.4419475655430712
8 	 0 	 0.5068664169787765
7 	 0 	 0.50187265917603
18 	 0 	 0.5418227215980025
20 	 0 	 0.5530586766541823
16 	 0 	 0.5767790262172284
10 	 0 	 0.5106117353308365
15 	 0 	 0.5855181023720349
10 	 0 	 0.5131086142322098
10 	 0 	 0.48564294631710364
17 	 0 	 0.5642946317103621
12 	 0 	 0.529338327091136
8 	 0 	 0.4606741573033708
9 	 0 	 0.5218476903870163
9 	 0 	 0.5593008739076155
15 	 0 	 0.5493133583021224
15 	 0 	 0.5368289637952559
13 	 0 	 0.5430711610486891
5 	 0 	 0.45068664169787764
11 	 0 	 0.5942571785268415
18 	 0 	 0.46441947565543074
10 	 0 	 0.47191011235955055
14 	 0 	 0.5767790262172284
20 	 0 	 0.5430711610486891
16 	 0 	 0.5493133583021224
19 	 0 	 0.602996254681648
24 	 0 	 0.6004993757802747
6 	 0 	 0.5143570536828964
13 	 0 	 0.5593008739076155
25 	 0 	 0.5493133583021224
16 	 0 	 0.6217228464419475
8 	 0 	 0.4681647940074906
6 	 0 	 0.44818976279650435
26 	 0 	 0.5555555555555556
26 	 0 	 0.5230961298377028
8 	 0 	 0.5031210986267166
20 	 0 	 0.5692883895131086
21 	 0 	 0.6454431960049938
20 	 0 	 0.5805243445692884
20 	 0 	 0.6204744069912609
25 	 0 	 0.5568039950062422
16 	 0 	 0.5942571785268415
21 	 0 	 0.5518102372034956
24 	 0 	 0.5355805243445693
10 	 0 	 0.5093632958801498
15 	 0 	 0.5043695380774033
4 	 0 	 0.4556803995006242
8 	 0 	 0.5093632958801498
6 	 0 	 0.5218476903870163
79 	 0 	 0.5755305867665418
7 	 0 	 0.5118601747815231
21 	 0 	 0.602996254681648
117 	 0 	 0.7290886392009988
9 	 0 	 0.5530586766541823
13 	 0 	 0.5867665418227216
16 	 0 	 0.5755305867665418
24 	 0 	 0.6217228464419475
15 	 0 	 0.5980024968789014
8 	 0 	 0.5867665418227216
48 	 0 	 0.6704119850187266
25 	 0 	 0.5805243445692884
10 	 0 	 0.5280898876404494
19 	 0 	 0.5655430711610487
13 	 0 	 0.6192259675405742
17 	 0 	 0.6004993757802747
1 	 0 	 0.04744069912609238
1 	 0 	 0.06367041198501873
1 	 0 	 0.05118601747815231
13 	 0 	 0.6192259675405742
17 	 0 	 0.6004993757802747
1 	 0 	 0.04744069912609238
1 	 0 	 0.06367041198501873
1 	 0 	 0.05118601747815231
1 	 0 	 0.06117353308364544
1 	 0 	 0.04744069912609238
1 	 0 	 0.05368289637952559
1 	 0 	 0.04868913857677903
1 	 0 	 0.05742821473158552
1 	 0 	 0.04119850187265917
1 	 0 	 0.056179775280898875
2 	 0 	 0.04369538077403246
7 	 0 	 0.0749063670411985
1 	 0 	 0.052434456928838954
1 	 0 	 0.05368289637952559
1 	 0 	 0.04369538077403246
1 	 0 	 0.056179775280898875
1 	 0 	 0.04868913857677903
1 	 0 	 0.04244694132334582
1 	 0 	 0.062421972534332085
1 	 0 	 0.06117353308364544
1 	 0 	 0.031210986267166042
1 	 0 	 0.05742821473158552
1 	 0 	 0.05742821473158552
1 	 0 	 0.05118601747815231
2 	 0 	 0.4631710362047441
1 	 0 	 0.04369538077403246
1 	 0 	 0.04868913857677903
1 	 0 	 0.04868913857677903
1 	 0 	 0.04119850187265917
1 	 0 	 0.04369538077403246
1 	 0 	 0.0599250936329588
8 	 0 	 0.4556803995006242
6 	 0 	 0.45942571785268416
18 	 0 	 0.4469413233458177
1 	 0 	 0.0449438202247191
9 	 0 	 0.42446941323345816
11 	 0 	 0.5043695380774033
5 	 0 	 0.46691635455680397
11 	 0 	 0.5393258426966292
7 	 0 	 0.45942571785268416
9 	 0 	 0.46441947565543074
8 	 0 	 0.4431960049937578
6 	 0 	 0.4794007490636704
3 	 0 	 0.4794007490636704
11 	 0 	 0.5667915106117354
9 	 0 	 0.45318352059925093
11 	 0 	 0.4706616729088639
7 	 0 	 0.4893882646691635
9 	 0 	 0.449438202247191
4 	 0 	 0.4344569288389513
9 	 0 	 0.4544319600499376
2 	 0 	 0.4419475655430712
7 	 0 	 0.48564294631710364
11 	 0 	 0.4794007490636704
12 	 0 	 0.5068664169787765
18 	 0 	 0.5568039950062422
19 	 0 	 0.5380774032459426
9 	 0 	 0.4769038701622971
12 	 0 	 0.47440699126092384
19 	 0 	 0.4943820224719101
5 	 0 	 0.45068664169787764
13 	 0 	 0.5755305867665418
6 	 0 	 0.4606741573033708
7 	 0 	 0.4794007490636704
4 	 0 	 0.4419475655430712
7 	 0 	 0.4332084893882647
15 	 0 	 0.4606741573033708
59 	 0 	 0.46691635455680397
17 	 0 	 0.4581772784019975
12 	 0 	 0.48064918851435706
2 	 0 	 0.43820224719101125
9 	 0 	 0.49063670411985016
12 	 0 	 0.4968789013732834
6 	 0 	 0.43196004993757803
3 	 0 	 0.48314606741573035
12 	 0 	 0.48564294631710364
19 	 0 	 0.5792759051186017
3 	 0 	 0.4818976279650437
9 	 0 	 0.4556803995006242
15 	 0 	 0.484394506866417
15 	 0 	 0.5143570536828964
2 	 0 	 0.4581772784019975
10 	 0 	 0.4943820224719101
14 	 0 	 0.5255930087390761
9 	 0 	 0.48813982521847693
5 	 0 	 0.5043695380774033
34 	 0 	 0.5131086142322098
14 	 0 	 0.49563046192259674
7 	 0 	 0.50187265917603
5 	 0 	 0.4756554307116105
24 	 0 	 0.4606741573033708
15 	 0 	 0.48064918851435706
12 	 0 	 0.4818976279650437
3 	 0 	 0.4431960049937578
71 	 0 	 0.484394506866417
7 	 0 	 0.4781523096129838
9 	 0 	 0.4581772784019975
8 	 0 	 0.4769038701622971
2 	 0 	 0.4282147315855181
10 	 0 	 0.4631710362047441
11 	 0 	 0.4818976279650437
16 	 0 	 0.5518102372034956
6 	 0 	 0.533083645443196
15 	 0 	 0.5468164794007491
22 	 0 	 0.5717852684144819
3 	 0 	 0.48564294631710364
5 	 0 	 0.484394506866417
16 	 0 	 0.5255930087390761
8 	 0 	 0.5642946317103621
5 	 0 	 0.48064918851435706
10 	 0 	 0.5118601747815231
14 	 0 	 0.5031210986267166
19 	 0 	 0.5418227215980025
8 	 0 	 0.4519350811485643
9 	 0 	 0.4968789013732834
6 	 0 	 0.4968789013732834
11 	 0 	 0.48064918851435706
11 	 0 	 0.5218476903870163
13 	 0 	 0.4818976279650437
6 	 0 	 0.49063670411985016
8 	 0 	 0.46192259675405745
12 	 0 	 0.5318352059925093
16 	 0 	 0.4606741573033708
20 	 0 	 0.5243445692883895
9 	 0 	 0.4606741573033708
5 	 0 	 0.4656679151061174
8 	 0 	 0.46441947565543074
4 	 0 	 0.43196004993757803
4 	 0 	 0.46192259675405745
10 	 0 	 0.49063670411985016
8 	 0 	 0.5305867665418227
6 	 0 	 0.5131086142322098
19 	 0 	 0.5405742821473158
7 	 0 	 0.4993757802746567
74 	 0 	 0.5717852684144819
7 	 0 	 0.5043695380774033
12 	 0 	 0.5742821473158551
22 	 0 	 0.5855181023720349
14 	 0 	 0.5118601747815231
6 	 0 	 0.4818976279650437
5 	 0 	 0.45692883895131087
7 	 0 	 0.4918851435705368
13 	 0 	 0.5031210986267166
9 	 0 	 0.4444444444444444
7 	 0 	 0.47191011235955055
6 	 0 	 0.4769038701622971
24 	 0 	 0.4731585518102372
9 	 0 	 0.4656679151061174
16 	 0 	 0.5642946317103621
12 	 0 	 0.5043695380774033
4 	 0 	 0.4544319600499376
8 	 0 	 0.42696629213483145
15 	 0 	 0.48064918851435706
14 	 0 	 0.5255930087390761
14 	 0 	 0.5443196004993758
20 	 0 	 0.5842696629213483
20 	 0 	 0.533083645443196
7 	 0 	 0.4656679151061174
6 	 0 	 0.5580524344569289
13 	 0 	 0.5455680399500624
8 	 0 	 0.5355805243445693
14 	 0 	 0.5230961298377028
117 	 0 	 0.5093632958801498
9 	 0 	 0.5068664169787765
15 	 0 	 0.5717852684144819
19 	 0 	 0.5230961298377028
6 	 0 	 0.449438202247191
5 	 0 	 0.4681647940074906
10 	 0 	 0.49313358302122345
15 	 0 	 0.5243445692883895
14 	 0 	 0.5205992509363296
29 	 0 	 0.5043695380774033
12 	 0 	 0.5755305867665418
3 	 0 	 0.4681647940074906
12 	 0 	 0.4781523096129838
17 	 0 	 0.5380774032459426
4 	 0 	 0.5006242197253433
8 	 0 	 0.5393258426966292
15 	 0 	 0.5255930087390761
21 	 0 	 0.5468164794007491
11 	 0 	 0.4731585518102372
12 	 0 	 0.5118601747815231
8 	 0 	 0.4656679151061174
6 	 0 	 0.46941323345817726
4 	 0 	 0.4868913857677903
5 	 0 	 0.46691635455680397
10 	 0 	 0.4781523096129838
5 	 0 	 0.4968789013732834
6 	 0 	 0.4706616729088639
6 	 0 	 0.5230961298377028
20 	 0 	 0.49563046192259674
13 	 0 	 0.581772784019975
